"No.","Time","Source","Destination","Protocol","Length","Info"
"801","28.269506663","123.34.139.79","45.33.32.156","TCP","58","51854  >  49154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"802","28.269524446","86.254.71.220","45.33.32.156","TCP","58","51854  >  513 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"803","28.269630673","10.0.2.4","45.33.32.156","TCP","58","51854  >  513 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"804","28.269658648","27.113.212.98","45.33.32.156","TCP","58","51854  >  513 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"805","28.269674618","123.34.139.79","45.33.32.156","TCP","58","51854  >  513 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"806","28.269693504","86.254.71.220","45.33.32.156","TCP","58","51854  >  179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"807","28.269799856","10.0.2.4","45.33.32.156","TCP","58","51854  >  179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"808","28.269828632","27.113.212.98","45.33.32.156","TCP","58","51854  >  179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"809","28.269844719","123.34.139.79","45.33.32.156","TCP","58","51854  >  179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"810","28.269955989","86.254.71.220","45.33.32.156","TCP","58","51854  >  119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"811","28.269984984","10.0.2.4","45.33.32.156","TCP","58","51854  >  119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"812","28.270000954","27.113.212.98","45.33.32.156","TCP","58","51854  >  119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"813","28.270017706","123.34.139.79","45.33.32.156","TCP","58","51854  >  119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"814","28.270129966","86.254.71.220","45.33.32.156","TCP","58","51854  >  5051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"815","28.270159021","10.0.2.4","45.33.32.156","TCP","58","51854  >  5051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"816","28.270174984","27.113.212.98","45.33.32.156","TCP","58","51854  >  5051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"817","28.270333353","123.34.139.79","45.33.32.156","TCP","58","51854  >  5051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"818","28.270365828","86.254.71.220","45.33.32.156","TCP","58","51854  >  5101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"819","28.270382167","10.0.2.4","45.33.32.156","TCP","58","51854  >  5101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"820","28.270493623","27.113.212.98","45.33.32.156","TCP","58","51854  >  5101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"821","28.270522259","123.34.139.79","45.33.32.156","TCP","58","51854  >  5101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"822","28.270540096","86.254.71.220","45.33.32.156","TCP","58","51854  >  9 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"823","28.270558034","10.0.2.4","45.33.32.156","TCP","58","51854  >  9 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"824","28.270676162","27.113.212.98","45.33.32.156","TCP","58","51854  >  9 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"825","28.270705111","123.34.139.79","45.33.32.156","TCP","58","51854  >  9 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"826","28.270722907","86.254.71.220","45.33.32.156","TCP","58","51854  >  88 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"827","28.270829404","10.0.2.4","45.33.32.156","TCP","58","51854  >  88 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"828","28.270858392","27.113.212.98","45.33.32.156","TCP","58","51854  >  88 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"829","28.270874317","123.34.139.79","45.33.32.156","TCP","58","51854  >  88 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"830","28.270982307","86.254.71.220","45.33.32.156","TCP","58","51854  >  6001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"831","28.271009971","10.0.2.4","45.33.32.156","TCP","58","51854  >  6001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"832","28.271028672","27.113.212.98","45.33.32.156","TCP","58","51854  >  6001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"833","28.271130072","123.34.139.79","45.33.32.156","TCP","58","51854  >  6001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"834","28.271159058","86.254.71.220","45.33.32.156","TCP","58","51854  >  5357 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"835","28.271177510","10.0.2.4","45.33.32.156","TCP","58","51854  >  5357 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"836","28.271316114","27.113.212.98","45.33.32.156","TCP","58","51854  >  5357 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"837","28.271343808","123.34.139.79","45.33.32.156","TCP","58","51854  >  5357 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"838","28.273604534","86.254.71.220","45.33.32.156","TCP","58","51854  >  5800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"839","28.273638220","10.0.2.4","45.33.32.156","TCP","58","51854  >  5800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"840","28.273663212","27.113.212.98","45.33.32.156","TCP","58","51854  >  5800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"841","28.273802548","123.34.139.79","45.33.32.156","TCP","58","51854  >  5800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"842","28.273833735","86.254.71.220","45.33.32.156","TCP","58","51854  >  1433 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"843","28.273856422","10.0.2.4","45.33.32.156","TCP","58","51854  >  1433 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"844","28.273880185","27.113.212.98","45.33.32.156","TCP","58","51854  >  1433 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"845","28.274023123","123.34.139.79","45.33.32.156","TCP","58","51854  >  1433 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"846","28.274052273","86.254.71.220","45.33.32.156","TCP","58","51854  >  2049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"847","28.274074609","10.0.2.4","45.33.32.156","TCP","58","51854  >  2049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"848","28.274222430","27.113.212.98","45.33.32.156","TCP","58","51854  >  2049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"849","28.274281520","123.34.139.79","45.33.32.156","TCP","58","51854  >  2049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"850","28.274417586","86.254.71.220","45.33.32.156","TCP","58","51854  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"851","28.274444464","10.0.2.4","45.33.32.156","TCP","58","51854  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"852","28.274468291","27.113.212.98","45.33.32.156","TCP","58","51854  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"853","28.274601701","123.34.139.79","45.33.32.156","TCP","58","51854  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"854","28.274630478","86.254.71.220","45.33.32.156","TCP","58","51854  >  26 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"855","28.274657101","10.0.2.4","45.33.32.156","TCP","58","51854  >  26 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"856","28.274791592","27.113.212.98","45.33.32.156","TCP","58","51854  >  26 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"857","28.274819187","123.34.139.79","45.33.32.156","TCP","58","51854  >  26 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"858","28.274993593","86.254.71.220","45.33.32.156","TCP","58","51854  >  1900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"859","28.275033732","10.0.2.4","45.33.32.156","TCP","58","51854  >  1900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"860","28.275143256","27.113.212.98","45.33.32.156","TCP","58","51854  >  1900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"861","28.275213275","123.34.139.79","45.33.32.156","TCP","58","51854  >  1900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"862","28.275438723","86.254.71.220","45.33.32.156","TCP","58","51854  >  1755 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"863","28.275469071","10.0.2.4","45.33.32.156","TCP","58","51854  >  1755 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"864","28.275487224","27.113.212.98","45.33.32.156","TCP","58","51854  >  1755 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"865","28.275642926","123.34.139.79","45.33.32.156","TCP","58","51854  >  1755 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"866","28.275673428","86.254.71.220","45.33.32.156","TCP","58","51854  >  79 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"867","28.275692431","10.0.2.4","45.33.32.156","TCP","58","51854  >  79 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"868","28.275804212","27.113.212.98","45.33.32.156","TCP","58","51854  >  79 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"869","28.275831759","123.34.139.79","45.33.32.156","TCP","58","51854  >  79 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"870","28.275852544","86.254.71.220","45.33.32.156","TCP","58","51854  >  444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"871","28.275974570","10.0.2.4","45.33.32.156","TCP","58","51854  >  444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"872","28.276002771","27.113.212.98","45.33.32.156","TCP","58","51854  >  444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"873","28.276021697","123.34.139.79","45.33.32.156","TCP","58","51854  >  444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"874","28.276127745","86.254.71.220","45.33.32.156","TCP","58","51854  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"875","28.276156554","10.0.2.4","45.33.32.156","TCP","58","51854  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"876","28.276179711","27.113.212.98","45.33.32.156","TCP","58","51854  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"877","28.276315188","123.34.139.79","45.33.32.156","TCP","58","51854  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"878","28.276421182","86.254.71.220","45.33.32.156","TCP","58","51854  >  873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"879","28.276451370","10.0.2.4","45.33.32.156","TCP","58","51854  >  873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"880","28.276589382","27.113.212.98","45.33.32.156","TCP","58","51854  >  873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"881","28.276621751","123.34.139.79","45.33.32.156","TCP","58","51854  >  873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"882","28.276749131","86.254.71.220","45.33.32.156","TCP","58","51854  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"883","28.276778834","10.0.2.4","45.33.32.156","TCP","58","51854  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"884","28.276910524","27.113.212.98","45.33.32.156","TCP","58","51854  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"885","28.276940242","123.34.139.79","45.33.32.156","TCP","58","51854  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"886","28.276959593","86.254.71.220","45.33.32.156","TCP","58","51854  >  990 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"887","28.277070482","10.0.2.4","45.33.32.156","TCP","58","51854  >  990 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"888","28.277099016","27.113.212.98","45.33.32.156","TCP","58","51854  >  990 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"889","28.277115116","123.34.139.79","45.33.32.156","TCP","58","51854  >  990 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"890","28.296276075","45.33.32.156","10.0.2.4","TCP","60","5900  >  51853 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"891","28.300236572","45.33.32.156","10.0.2.4","TCP","60","443  >  51853 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"892","28.353854482","45.33.32.156","10.0.2.4","TCP","60","995  >  51853 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"893","29.289501486","10.0.2.4","45.33.32.156","TCP","74","60494  >  22 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=25012815 TSecr=0 WS=128"
"894","29.289570405","10.0.2.4","45.33.32.156","TCP","74","40948  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=25012815 TSecr=0 WS=128"
"895","29.390156924","45.33.32.156","10.0.2.4","TCP","60","8888  >  51854 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"896","29.479730904","45.33.32.156","10.0.2.4","TCP","60","1025  >  51853 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"897","29.480912995","45.33.32.156","10.0.2.4","TCP","60","8888  >  51853 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"898","29.480913125","45.33.32.156","10.0.2.4","TCP","60","111  >  51853 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"899","29.481800840","45.33.32.156","10.0.2.4","TCP","60","443  >  51854 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"900","29.481800984","45.33.32.156","10.0.2.4","TCP","60","1723  >  51853 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"901","29.536265926","45.33.32.156","10.0.2.4","TCP","60","1720  >  51854 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"902","29.563739812","45.33.32.156","10.0.2.4","TCP","60","22  >  60494 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"903","29.563767605","10.0.2.4","45.33.32.156","TCP","54","60494  >  22 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"904","29.568580129","45.33.32.156","10.0.2.4","TCP","60","80  >  40948 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"905","29.568617026","10.0.2.4","45.33.32.156","TCP","54","40948  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"906","29.654082352","45.33.32.156","10.0.2.4","TCP","60","113  >  51853 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"907","29.654083546","45.33.32.156","10.0.2.4","TCP","60","135  >  51854 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"908","29.657250811","45.33.32.156","10.0.2.4","TCP","60","25  >  51854 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"909","29.842460298","45.33.32.156","10.0.2.4","TCP","60","111  >  51854 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"910","29.843910293","45.33.32.156","10.0.2.4","TCP","60","139  >  51854 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"911","29.851216619","45.33.32.156","10.0.2.4","SSH","98","Server: Protocol (SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2.13)"
"912","29.851253874","10.0.2.4","45.33.32.156","TCP","54","60494  >  22 [ACK] Seq=1 Ack=45 Win=64196 Len=0"
"913","29.856771256","10.0.2.4","45.33.32.156","TCP","54","60494  >  22 [FIN, ACK] Seq=1 Ack=45 Win=64196 Len=0"
"914","29.858731342","45.33.32.156","10.0.2.4","TCP","60","22  >  60494 [ACK] Seq=45 Ack=2 Win=32767 Len=0"
"915","29.920371954","45.33.32.156","10.0.2.4","TCP","60","1723  >  51854 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"916","29.920372375","45.33.32.156","10.0.2.4","TCP","60","587  >  51854 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"917","29.920842234","45.33.32.156","10.0.2.4","TCP","60","113  >  51854 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"918","30.147511959","45.33.32.156","10.0.2.4","TCP","60","22  >  60494 [FIN, ACK] Seq=45 Ack=2 Win=32767 Len=0"
"919","30.147537477","10.0.2.4","45.33.32.156","TCP","54","60494  >  22 [ACK] Seq=2 Ack=46 Win=64196 Len=0"
"920","30.719540220","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 1#3] 52592  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"921","30.719579649","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 2#3] 52604  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"922","30.719597719","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 3#3] 52596  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"923","30.719794114","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 4#3] [TCP ACKed unseen segment] 443  >  52592 [ACK] Seq=1 Ack=2 Win=32054 Len=0"
"924","30.719794283","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 5#3] [TCP ACKed unseen segment] 443  >  52604 [ACK] Seq=1 Ack=2 Win=31340 Len=0"
"925","30.719794429","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 6#3] [TCP ACKed unseen segment] 443  >  52596 [ACK] Seq=1 Ack=2 Win=32768 Len=0"
"926","31.231662140","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 7#3] 52600  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"927","31.232523297","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 8#3] [TCP ACKed unseen segment] 443  >  52600 [ACK] Seq=1 Ack=2 Win=32768 Len=0"
"928","31.452351792","45.33.32.156","10.0.2.4","TCP","60","135  >  51853 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"929","31.452352108","45.33.32.156","10.0.2.4","TCP","60","1720  >  51853 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"930","31.515344691","45.33.32.156","10.0.2.4","TCP","60","25  >  51853 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"931","31.999664613","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 9#3] 52606  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"932","31.999763044","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 10#3] 52602  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"933","32.000311268","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 11#3] 52598  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"934","32.000661953","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 12#3] [TCP ACKed unseen segment] 443  >  52606 [ACK] Seq=1 Ack=2 Win=32411 Len=0"
"935","32.000662299","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 13#3] [TCP ACKed unseen segment] 443  >  52602 [ACK] Seq=1 Ack=2 Win=32411 Len=0"
"936","32.000662619","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 14#3] [TCP ACKed unseen segment] 443  >  52598 [ACK] Seq=1 Ack=2 Win=32768 Len=0"
"937","32.511656949","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 15#3] 52594  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"938","32.512188210","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 16#3] [TCP ACKed unseen segment] 443  >  52594 [ACK] Seq=1 Ack=2 Win=31697 Len=0"
"939","32.641191320","45.33.32.156","10.0.2.4","TCP","60","993  >  51853 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"940","33.023775507","10.0.2.4","52.222.149.57","TCP","54","[TCP Dup ACK 17#3] 44870  >  443 [ACK] Seq=1 Ack=1 Win=63360 Len=0"
"941","33.024274633","52.222.149.57","10.0.2.4","TCP","60","[TCP Dup ACK 18#3] [TCP ACKed unseen segment] 443  >  44870 [ACK] Seq=1 Ack=2 Win=31736 Len=0"
"942","35.575889946","10.0.2.4","45.33.32.156","HTTP","72","GET / HTTP/1.0 "
"943","35.823116614","45.33.32.156","10.0.2.4","TCP","60","80  >  40948 [ACK] Seq=1 Ack=19 Win=32750 Len=0"
"944","35.873593807","45.33.32.156","10.0.2.4","TCP","2974","80  >  40948 [ACK] Seq=1 Ack=19 Win=32750 Len=2920 [TCP segment of a reassembled PDU]"
"945","35.873632791","10.0.2.4","45.33.32.156","TCP","54","40948  >  80 [ACK] Seq=19 Ack=2921 Win=62780 Len=0"
"946","35.874113350","45.33.32.156","10.0.2.4","TCP","4434","80  >  40948 [ACK] Seq=2921 Ack=19 Win=32750 Len=4380 [TCP segment of a reassembled PDU]"
"947","35.874140622","10.0.2.4","45.33.32.156","TCP","54","40948  >  80 [ACK] Seq=19 Ack=7301 Win=61320 Len=0"
"948","35.874599279","45.33.32.156","10.0.2.4","HTTP","511","HTTP/1.1 200 OK  (text/html)"
"949","35.916107477","10.0.2.4","45.33.32.156","TCP","54","40948  >  80 [ACK] Seq=19 Ack=7759 Win=61320 Len=0"
"950","35.940873832","10.0.2.4","45.33.32.156","TCP","54","40948  >  80 [RST, ACK] Seq=19 Ack=7759 Win=62780 Len=0"
"951","35.952381909","10.0.2.4","45.33.32.156","TCP","74","40950  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=25019478 TSecr=0 WS=128"
"952","35.954031202","10.0.2.4","45.33.32.156","TCP","74","40952  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=25019480 TSecr=0 WS=128"
"953","35.955274673","10.0.2.4","45.33.32.156","TCP","74","40954  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=25019481 TSecr=0 WS=128"
"954","36.244257531","45.33.32.156","10.0.2.4","TCP","60","80  >  40950 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"955","36.244257684","45.33.32.156","10.0.2.4","TCP","60","80  >  40952 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"956","36.244257826","45.33.32.156","10.0.2.4","TCP","60","80  >  40954 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"957","36.244308141","10.0.2.4","45.33.32.156","TCP","54","40950  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"958","36.244348750","10.0.2.4","45.33.32.156","TCP","54","40952  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"959","36.244372801","10.0.2.4","45.33.32.156","TCP","54","40954  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"960","36.245058826","10.0.2.4","45.33.32.156","HTTP","231","GET /nmaplowercheck1632149698 HTTP/1.1 "
"961","36.245109794","10.0.2.4","45.33.32.156","HTTP","673","POST /sdk HTTP/1.1 "
"962","36.245230202","10.0.2.4","45.33.32.156","HTTP","72","GET / HTTP/1.0 "
"963","36.326116249","45.33.32.156","10.0.2.4","TCP","60","80  >  40954 [ACK] Seq=1 Ack=19 Win=32750 Len=0"
"964","36.326116347","45.33.32.156","10.0.2.4","TCP","60","80  >  40952 [ACK] Seq=1 Ack=620 Win=32149 Len=0"
"965","36.326116448","45.33.32.156","10.0.2.4","TCP","60","80  >  40950 [ACK] Seq=1 Ack=178 Win=32591 Len=0"
"966","36.560626674","45.33.32.156","10.0.2.4","HTTP","535","HTTP/1.1 404 Not Found  (text/html)"
"967","36.560626771","45.33.32.156","10.0.2.4","TCP","60","80  >  40950 [FIN, ACK] Seq=482 Ack=178 Win=32591 Len=0"
"968","36.560647852","10.0.2.4","45.33.32.156","TCP","54","40950  >  80 [ACK] Seq=178 Ack=482 Win=63784 Len=0"
"969","36.561417541","45.33.32.156","10.0.2.4","HTTP","514","HTTP/1.1 404 Not Found  (text/html)"
"970","36.561417631","45.33.32.156","10.0.2.4","TCP","60","80  >  40952 [FIN, ACK] Seq=461 Ack=620 Win=32149 Len=0"
"971","36.561432401","10.0.2.4","45.33.32.156","TCP","54","40952  >  80 [ACK] Seq=620 Ack=461 Win=63784 Len=0"
"972","36.599128417","10.0.2.4","45.33.32.156","TCP","54","40950  >  80 [FIN, ACK] Seq=178 Ack=483 Win=63784 Len=0"
"973","36.599746549","45.33.32.156","10.0.2.4","TCP","60","80  >  40950 [ACK] Seq=483 Ack=179 Win=32590 Len=0"
"974","36.612954830","10.0.2.4","45.33.32.156","TCP","54","40952  >  80 [ACK] Seq=620 Ack=462 Win=63784 Len=0"
"975","36.619192454","10.0.2.4","45.33.32.156","TCP","74","40956  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=25020145 TSecr=0 WS=128"
"976","36.619956863","10.0.2.4","45.33.32.156","TCP","54","40952  >  80 [FIN, ACK] Seq=620 Ack=462 Win=63784 Len=0"
"977","36.620252912","45.33.32.156","10.0.2.4","TCP","60","80  >  40952 [ACK] Seq=462 Ack=621 Win=32148 Len=0"
"978","36.671486882","10.0.2.4","45.33.32.156","TCP","74","40958  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=25020197 TSecr=0 WS=128"
"979","36.683458534","45.33.32.156","10.0.2.4","TCP","60","995  >  51854 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"980","36.822744674","45.33.32.156","10.0.2.4","TCP","60","139  >  51853 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"981","36.898794485","45.33.32.156","10.0.2.4","TCP","60","80  >  40956 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"982","36.898870470","10.0.2.4","45.33.32.156","TCP","54","40956  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"983","36.904853777","45.33.32.156","10.0.2.4","TCP","1514","80  >  40954 [PSH, ACK] Seq=1 Ack=19 Win=32750 Len=1460 [TCP segment of a reassembled PDU]"
"984","36.904874851","10.0.2.4","45.33.32.156","TCP","54","40954  >  80 [ACK] Seq=19 Ack=1461 Win=62780 Len=0"
"985","36.921937956","10.0.2.4","45.33.32.156","TCP","54","40954  >  80 [FIN, ACK] Seq=19 Ack=1461 Win=62780 Len=0"
"986","36.922287951","45.33.32.156","10.0.2.4","TCP","60","80  >  40954 [ACK] Seq=1461 Ack=20 Win=32749 Len=0"
"987","36.922390557","10.0.2.4","45.33.32.156","HTTP","212","GET /HNAP1 HTTP/1.1 "
"988","36.923972280","45.33.32.156","10.0.2.4","TCP","60","80  >  40958 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"989","36.924010022","10.0.2.4","45.33.32.156","TCP","54","40958  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"990","36.924527201","10.0.2.4","45.33.32.156","HTTP","217","GET /evox/about HTTP/1.1 "
"991","37.079976299","45.33.32.156","10.0.2.4","TCP","60","80  >  40958 [ACK] Seq=1 Ack=164 Win=32605 Len=0"
"992","37.079976495","45.33.32.156","10.0.2.4","TCP","60","80  >  40956 [ACK] Seq=1 Ack=159 Win=32610 Len=0"
"993","37.149823417","45.33.32.156","10.0.2.4","TCP","2974","80  >  40954 [PSH, ACK] Seq=1461 Ack=20 Win=32749 Len=2920 [TCP segment of a reassembled PDU]"
"994","37.149874773","10.0.2.4","45.33.32.156","TCP","54","40954  >  80 [RST] Seq=20 Win=0 Len=0"
"995","37.175729772","45.33.32.156","10.0.2.4","HTTP","521","HTTP/1.1 404 Not Found  (text/html)"
